4302;documentid;jobid;jobtype;startdate;starttime;activetime;idletime;readydate;readytime;result;username;jobname;costcentre;custom;accountid;jobaddressee;nofscana4;nofscana3;nofsinglestaples;nofdoublestaples;noffinishedsets;outputdestination;nofprinteda4bw;nofprinteda4c;nofprinteda3bw;nofprinteda3c;tonerblack;tonercolor;nofsimplex1;nofduplex1;mediaformat1;mediatype1;mediaweight1;mediacolor1;medianame1;cyclelength1;isinsert1;istab1;punchcount1;nofsimplex2;nofduplex2;mediaformat2;mediatype2;mediaweight2;mediacolor2;medianame2;cyclelength2;isinsert2;istab2;punchcount2;nofsimplex3;nofduplex3;mediaformat3;mediatype3;mediaweight3;mediacolor3;medianame3;cyclelength3;isinsert3;istab3;punchcount3;nofsimplex4;nofduplex4;mediaformat4;mediatype4;mediaweight4;mediacolor4;medianame4;cyclelength4;isinsert4;istab4;punchcount4;nofsimplex5;nofduplex5;mediaformat5;mediatype5;mediaweight5;mediacolor5;medianame5;cyclelength5;isinsert5;istab5;punchcount5;nofsimplex6;nofduplex6;mediaformat6;mediatype6;mediaweight6;mediacolor6;medianame6;cyclelength6;isinsert6;istab6;punchcount6;nofsimplex7;nofduplex7;mediaformat7;mediatype7;mediaweight7;mediacolor7;medianame7;cyclelength7;isinsert7;istab7;punchcount7;nofsimplex8;nofduplex8;mediaformat8;mediatype8;mediaweight8;mediacolor8;medianame8;cyclelength8;isinsert8;istab8;punchcount8;nofsimplex9;nofduplex9;mediaformat9;mediatype9;mediaweight9;mediacolor9;medianame9;cyclelength9;isinsert9;istab9;punchcount9;nofsimplex10;nofduplex10;mediaformat10;mediatype10;mediaweight10;mediacolor10;medianame10;cyclelength10;isinsert10;istab10;punchcount10;nofsimplex11;nofduplex11;mediaformat11;mediatype11;mediaweight11;mediacolor11;medianame11;cyclelength11;isinsert11;istab11;punchcount11;nofsimplex12;nofduplex12;mediaformat12;mediatype12;mediaweight12;mediacolor12;medianame12;cyclelength12;isinsert12;istab12;punchcount12;nofsimplex13;nofduplex13;mediaformat13;mediatype13;mediaweight13;mediacolor13;medianame13;cyclelength13;isinsert13;istab13;punchcount13;nofsimplex14;nofduplex14;mediaformat14;mediatype14;mediaweight14;mediacolor14;medianame14;cyclelength14;isinsert14;istab14;punchcount14;nofsimplex15;nofduplex15;mediaformat15;mediatype15;mediaweight15;mediacolor15;medianame15;cyclelength15;isinsert15;istab15;punchcount15;nofsimplex16;nofduplex16;mediaformat16;mediatype16;mediaweight16;mediacolor16;medianame16;cyclelength16;isinsert16;istab16;punchcount16;nofpunches;nofcreases;noffolds;nofbooklets;nofbinds;operatorname;nofprintedXLbw;nofprintedXLc;surfaceareablack;surfaceareacolor;pagelengthblack;pagelengthcolor;inkblack;inkcolorcyan;inkcolormagenta;inkcoloryellow;inkcolorblack;colorgrip;nofprinteda4micr;nofprinteda3micr;nofprintedXLmicr;inkmicr;nofsheetspulled1;nofsheetspulled2;nofsheetspulled3;nofsheetspulled4;nofsheetspulled5;nofsheetspulled6;nofsheetspulled7;nofsheetspulled8;nofsheetspulled9;nofsheetspulled10;nofsheetspulled11;nofsheetspulled12;nofsheetspulled13;nofsheetspulled14;nofsheetspulled15;nofsheetspulled16;mediaprintmode1;mediaprintmode2;mediaprintmode3;mediaprintmode4;mediaprintmode5;mediaprintmode6;mediaprintmode7;mediaprintmode8;mediaprintmode9;mediaprintmode10;mediaprintmode11;mediaprintmode12;mediaprintmode13;mediaprintmode14;mediaprintmode15;mediaprintmode16;nofprinteda4low;nofprinteda4med;nofprinteda4high;nofprinteda3low;nofprinteda3med;nofprinteda3high;nofperforates
4303;;173249;IP;2025-04-16;11:43:02;0:04:17;0:00:00;2025-04-16;11:47:19;Done;03343473-1-14;innerwork_3342973-3343292;;;;;;;0;0;3;StackerHCS3 1 Main Tray;276;102;0;0;;;0;378;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;25.61;9.46;100.46;37.12;8204;388;354;380;2867;3113;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;102;0;0;0;0;0;0
4303;;173250;IP;2025-04-16;11:45:32;0:02:58;0:00:00;2025-04-16;11:48:30;Done;03343473-1-13;innerwork_3342973-3343292;;;;;;;0;0;2;StackerHCS3 1 Main Tray;208;8;0;0;;;0;216;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;19.30;0.74;75.71;2.91;6089;116;109;109;216;1925;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;8;0;0;0;0;0;0
4303;;173251;IP;2025-04-16;11:46:56;0:03:39;0:00:00;2025-04-16;11:50:35;Done;03343473-1-12;innerwork_3342973-3343292;;;;;;;0;0;3;StackerHCS3 1 Main Tray;114;228;0;0;;;0;342;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;10.58;21.16;41.49;82.99;3285;390;610;437;5923;3025;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;228;0;0;0;0;0;0
4303;;173252;IP;2025-04-16;11:49:01;0:02:54;0:00:00;2025-04-16;11:51:55;Done;03343473-1-11;innerwork_3342973-3343292;;;;;;;0;0;2;StackerHCS3 1 Main Tray;196;8;0;0;;;0;204;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;18.19;0.74;71.34;2.91;6606;141;131;135;201;2092;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;8;0;0;0;0;0;0
4303;;173253;IP;2025-04-16;11:50:08;0:02:30;0:00:00;2025-04-16;11:52:38;Done;03343473-1-10;innerwork_3342973-3343292;;;;;;;0;0;1;StackerHCS3 1 Main Tray;105;25;0;0;;;0;130;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;9.74;2.32;38.22;9.10;3020;90;81;68;771;1217;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;25;0;0;0;0;0;0
4303;;173254;IP;2025-04-16;11:50:51;0:02:46;0:00:00;2025-04-16;11:53:37;Done;03343473-1-9;innerwork_3342973-3343292;;;;;;;0;0;3;StackerHCS3 1 Main Tray;141;39;0;0;;;0;180;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;13.08;3.61;51.32;14.19;2675;243;253;239;1249;1064;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;36;3;0;0;0;0;0
4303;;173255;IP;2025-04-16;11:52:05;0:02:29;0:00:01;2025-04-16;11:54:35;Done;03343473-1-8;innerwork_3342973-3343292;;;;;;;0;0;1;StackerHCS3 1 Main Tray;105;31;0;0;;;0;136;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;9.74;2.87;38.22;11.28;3427;146;150;129;995;1384;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;30;1;0;0;0;0;0
4303;;173256;IP;2025-04-16;11:52:47;0:02:18;0:00:00;2025-04-16;11:55:05;Done;03343473-1-7;innerwork_3342973-3343292;;;;;;;0;0;1;StackerHCS3 1 Main Tray;72;22;0;0;;;0;94;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;6.68;2.04;26.20;8.00;2524;177;170;134;844;908;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;19;3;0;0;0;0;0
4303;;173257;IP;2025-04-16;11:53:19;0:02:15;0:00:00;2025-04-16;11:55:34;Done;03343473-1-6;innerwork_3342973-3343292;;;;;;;0;0;1;StackerHCS3 1 Main Tray;12;76;0;0;;;0;88;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;1.11;7.05;4.36;27.66;144;84;82;76;862;465;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;76;0;0;0;0;0;0
4303;;173258;IP;2025-04-16;11:54:01;0:02:33;0:00:00;2025-04-16;11:56:34;Done;03343473-1-5;innerwork_3342973-3343292;;;;;;;0;0;1;StackerHCS3 1 Main Tray;9;135;0;0;;;0;144;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.83;12.53;3.27;49.14;190;306;352;272;3863;1270;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;135;0;0;0;0;0;0
4303;;173259;IP;2025-04-16;11:54:47;0:02:24;0:00:00;2025-04-16;11:57:11;Done;03343473-1-4;innerwork_3342973-3343292;;;;;;;0;0;1;StackerHCS3 1 Main Tray;101;11;0;0;;;0;112;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;9.37;1.02;36.76;4.00;3221;76;72;74;382;1113;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;11;0;0;0;0;0;0
4303;;173260;IP;2025-04-16;11:55:24;0:02:30;0:00:00;2025-04-16;11:57:54;Done;03343473-1-3;innerwork_3342973-3343292;;;;;;;0;0;1;StackerHCS3 1 Main Tray;105;25;0;0;;;0;130;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;9.74;2.32;38.22;9.10;3021;90;81;68;771;1217;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;25;0;0;0;0;0;0
4303;;173261;IP;2025-04-16;11:56:20;0:02:12;0:00:00;2025-04-16;11:58:32;Done;03343473-1-2;innerwork_3342973-3343292;;;;;;;0;0;1;StackerHCS3 1 Main Tray;65;49;0;0;;;0;114;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;6.03;4.54;23.66;17.83;1993;162;127;133;1511;1071;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;49;0;0;0;0;0;0
4303;;173262;IP;2025-04-16;11:56:57;0:03:13;0:00:00;2025-04-16;12:00:10;Done;03343473-1-1;innerwork_3342973-3343292;;;;;;;0;0;2;StackerHCS3 1 Main Tray;110;150;0;0;;;0;260;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;10.21;13.92;40.04;54.60;3010;349;333;266;4588;2586;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;150;0;0;0;0;0;0
4303;;173263;IP;2025-04-16;11:58:35;0:02:35;0:00:00;2025-04-16;12:01:10;Done;03343465-1;innerwork_3343302;;;;;;;0;0;1;StackerHCS3 1 Main Tray;135;13;0;0;;;0;148;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;12.53;1.20;49.14;4.73;4322;135;215;207;499;1400;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;13;0;0;0;0;0;0
4303;;173264;IP;2025-04-16;11:59:24;0:02:22;0:00:00;2025-04-16;12:01:46;Done;03343413-1;innerwork_3343026;;;;;;;0;0;1;StackerHCS3 1 Main Tray;41;65;0;0;;;0;106;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;3.80;6.03;14.92;23.66;1087;112;86;65;2101;1043;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;65;0;0;0;0;0;0
4303;;173265;IP;2025-04-16;12:01:50;0:52:47;0:00:00;2025-04-16;12:54:37;Done;03343476-1-5;innerwork_3343145-3343365;;;;;;;0;0;80;StackerHCS3 1 Main Tray;6880;1600;0;0;;;0;8480;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;638.60;148.51;2504.32;582.40;206054;6786;7374;8142;49610;68951;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;1600;0;0;0;0;0;0
4303;;173266;IP;2025-04-16;12:52:26;0:06:08;0:00:01;2025-04-16;12:58:35;Done;03343476-1-4;innerwork_3343145-3343365;;;;;;;0;0;3;StackerHCS3 1 Main Tray;525;9;0;0;;;0;534;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;48.73;0.83;191.10;3.27;16416;305;313;314;229;4480;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;9;0;0;0;0;0;0
4303;;173267;IP;2025-04-16;12:56:33;0:02:33;0:00:00;2025-04-16;12:59:06;Done;03343476-1-3;innerwork_3343145-3343365;;;;;;;0;0;1;StackerHCS3 1 Main Tray;87;1;0;0;;;0;88;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;8.07;0.09;31.66;0.36;2602;43;43;41;5;748;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;1;0;0;0;0;0;0
4303;;173268;IP;2025-04-16;12:57:14;0:06:40;0:00:00;2025-04-16;13:03:54;Done;03343476-1-2;innerwork_3343145-3343365;;;;;;;0;0;5;StackerHCS3 1 Main Tray;315;485;0;0;;;0;800;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;29.23;45.01;114.66;176.54;8256;558;511;381;12353;6848;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;485;0;0;0;0;0;0
4303;;173269;IP;2025-04-16;13:02:19;0:02:15;0:00:00;2025-04-16;13:04:34;Done;03343476-1-1;innerwork_3343145-3343365;;;;;;;0;0;1;StackerHCS3 1 Main Tray;110;10;0;0;;;0;120;Custom 255.0x364.0;Plain;90;White;PMB Matt 90g 364x256 DPM908;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;10.21;0.92;40.04;3.64;4081;143;183;100;641;1188;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality M1 NK;;;;;;;;;;;;;;;;7;3;0;0;0;0;0
4303;;173270;IP;2025-04-16;15:48:24;0:01:50;0:00:00;2025-04-16;15:50:14;Done;03343442-1-15;innerwork_3342960-3343362;;;;;;;0;0;1;OEM;0;0;8;0;;;0;8;Custom 320.0x488.0;Plain;80;White;Preprint 80g 320x488 DPR804;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;1.24;0.00;3.90;0.00;223;6;6;6;0;475;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173271;SYSTEM;2025-04-16;15:57:30;0:02:37;0:00:00;2025-04-16;16:00:07;Done;;Service Job;;;99997;;;;0;0;1;Stacker HCS3 1 Top Tray;0;0;0;1;;;1;0;Custom 320.0x488.0;Plain;80;White;Preprint 80g 320x488 DPR804;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.00;0.15;0.00;0.48;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173272;SYSTEM;2025-04-16;16:00:14;0:00:34;0:00:00;2025-04-16;16:00:48;Done;;Service Job;;;99997;;;;0;0;1;Stacker HCS3 1 Top Tray;0;0;0;2;;;0;2;Custom 320.0x488.0;Plain;80;White;Preprint 80g 320x488 DPR804;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.00;0.31;0.00;0.97;0;17;13;1;40;32;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;2;0;0;0
4303;;173273;IP;2025-04-16;16:02:09;0:02:06;0:00:00;2025-04-16;16:04:15;Done;03343442-1-15;innerwork_3342960-3343362;;;;;;;0;0;1;OEM;0;0;8;0;;;0;8;Custom 320.0x488.0;Plain;80;White;Preprint 80g 320x488 DPR804;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;1.24;0.00;3.90;0.00;223;6;6;6;0;475;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173274;IP;2025-04-16;16:10:55;0:01:59;0:00:00;2025-04-16;16:12:54;Done;03343442-1-15;innerwork_3342960-3343362;;;;;;;0;0;1;OEM;0;0;30;0;;;0;30;Custom 320.0x488.0;Plain;80;White;Preprint 80g 320x488 DPR804;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;4.68;0.00;14.64;0.00;1075;24;23;23;0;2424;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173275;IP;2025-04-16;16:11:01;0:02:24;0:00:00;2025-04-16;16:13:25;Done;03343442-1-14;innerwork_3342960-3343362;;;;;;;0;0;1;OEM;0;0;74;0;;;0;74;Custom 320.0x488.0;Plain;80;White;Preprint 80g 320x488 DPR804;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;11.55;0.00;36.11;0.00;2902;60;58;58;0;6139;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173276;IP;2025-04-16;16:11:14;0:04:57;0:00:00;2025-04-16;16:16:11;Done;03343442-1-13;innerwork_3342960-3343362;;;;;;;0;0;5;OEM;0;0;375;15;;;0;390;Custom 320.0x488.0;Plain;80;White;Preprint 80g 320x488 DPR804;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;58.56;2.34;183.00;7.32;13728;319;306;306;512;30769;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;15;0;0;0
